frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
1	<a class=@oajrlxbNUM @NUM @NUM @NUM @NUM @NUM @escxvNUM @NUM @NUM @NUM @kvgmcNUM @cxmmrNUM oygrvhab @hcukyxNUM @vyjysNUM @NUM @NUM @nywdsoNUM @NUM esuyzwwr @NUM @lzcicNUM @NUM @NUM href=@LINK rel=nofollow noopener role=link tabindex=@NUM target=@target>	1.0	0.0	1.0	https://maszol.ro/kultura/Csikszeredaban-talalkoznak-az-erdelyi-magyar-hivatasos-neptancegyuttesek	hivatkozas	href	
1	<a data-auth=NotApplicable data-linkindex=@NUM href=@LINK>	1.0	0.0	1.0	https://maszol.ro/kultura/Bemutatokkal-a-tanc-vilagnapjat-unneplo-akcioval-keszul-az-M-Studio	hivatkozas	href	
1	<a data-auth=NotApplicable href=@LINK>	1.0	0.0	1.0	https://maszol.ro/belfold/A-Gyulafehervari-Caritas-gyujti-a-penzadomanyokat-a-csiksomlyoi-tuzkarosultaknak	hivatkozas	href	
13	<a data-cke-saved-href=@LINK href=@LINK rel=noopener target=@target>	1.3846153846153846	0.0	1.3846153846153846	https://maszol.ro/belfold/Kokaint-talaltak-a-Nagybanyan-halalos-balesetet-okozo-sofor-szervezeteben https://maszol.ro/kulfold/Kivaltsagokkal-jar-majd-a-koronavirus-elleni-oltas-beadatasa https://maszol.ro/belfold/Megkeselte-a-szomszedja-mert-tul-hangosan-horkolt https://maszol.ro/kulfold/A-Magyarsagkutato-Intezet-a-Pozsonyi-csataval-kiirta-magat-a-komolyan-veheto-kutatohelyek-sorabol https://maszol.ro/belfold/Elsokent-egy-egeszseguegyi-alkalmazott-kapja-meg-Romaniaban-a-vakcinat	hivatkozas	href	
11	<a data-cke-saved-href=@LINK href=@LINK>	2.0	0.09090909090909091	1.9090909090909092	https://maszol.ro/kulfold/A-Magyarsagkutato-Intezet-a-Pozsonyi-csataval-kiirta-magat-a-komolyan-veheto-kutatohelyek-sorabol	hivatkozas	href	
1	<a data-display=@LINK data-sanitized=@LINK dir=ltr href=@LINK rel=nofollow noreferrer span= style=@STYLE tabindex=-1 target=@target>	4.0	0.0	4.0	https://maszol.ro/eletmod/76948-valoszin-leg-megvan-az-uj-android-neve	hivatkozas	href	
1	<a data-lynx-mode=hover data-lynx-uri=@LINK href=@LINK target=@target>	1.0	0.0	1.0	https://maszol.ro/kultura/100509-europaban-is-egyedulallo-tarlat-lathato-debrecenben	hivatkozas	href	
4	<a data-mt-detrack-inspected=true data-saferedirecturl=@LINK href=@LINK style=@STYLE target=@target>	2.0	0.0	2.0	https://maszol.ro/belfold/87670-az-56-os-forradalom-h-seire-emlekeztek-kolozsvaron	hivatkozas	href	
1	<a data-mt-detrack-inspected=true href=@LINK target=@target>	1.0	1.0	2.0	https://maszol.ro/eletmod/92031-gps-szel-latjak-el-a-hokotro-jarm-veket-hargita-megyeben	hivatkozas	href	
2	<a data-recommendation-preview= href=@LINK id=@LONG rel=nofollow target=@target>	1.0	0.0	1.0	https://maszol.ro/kulfold/42496-egyszerre-mondott-fel-harom-magyar-medium-vezetosege	hivatkozas	href	
2	<a data-recommendation=jobb_hasab data-recommendation-id=@NUM data-recommendation-preview=@LONG href=@LINK id=@LONG rel=noopener target=@target title=@title>	1.5	0.0	1.5	https://maszol.ro/eletmod/A-kis-labujjnak-fontos-szerepe-van-mutatjuk-mi-mindenben-segiti-az-embert https://maszol.ro/eletmod/Kulonbozokeppen-bantalmazzak-tarsaikat-a-lanyok-es-a-fiuk	hivatkozas	href	
1	<a data-saferedirecturl=@LINK href=@LINK id=@LONG target=@target title=@title>	1.0	0.0	1.0	https://maszol.ro/belfold/101923-frissitve-szerzett-jogok-forognak-kockan-az-rmdsz-az-alkotmanybirosaghoz-fordult	hivatkozas	href	
1	<a data-saferedirecturl=@LINK href=@LINK id=@LONG target=@target>	1.0	0.0	1.0	https://maszol.ro/belfold/101923-frissitve-szerzett-jogok-forognak-kockan-az-rmdsz-az-alkotmanybirosaghoz-fordult	hivatkozas	href	
2	<a data-saferedirecturl=@LINK href=@LINK style=@STYLE target=@target>	2.0	0.0	2.0	https://maszol.ro/belfold/132584-rmdsz-aki-valtozast-akar-nem-eleg-hogy-lajkol-el-is-kell-mennie-szavazni https://maszol.ro/belfold/132580-torvenytelensegek-a-szavazason-ez-idaig-38-ezer-lej-ertekben-rottak-ki-birsagokat	hivatkozas	href	
29	<a data-saferedirecturl=@LINK href=@LINK target=@target>	1.7241379310344827	0.034482758620689655	1.6896551724137931	https://maszol.ro/belfold/126171-elet-a-koronavirus-jarvany-alatt-es-utan-hetf-n-kezd-dnek-a-10-szociologus-napok https://maszol.ro/belfold/132582-tucatnyi-polgarmester-szemelye-mar-most-ismert-udvarhelyszeken https://maszol.ro/gazdasag/133354-ujabb-palyazati-lehet-seg-er-siti-a-hargita-megyei-mez-gazdasagi-szakmai-egyesuleteket-x https://maszol.ro/belfold/76753-aki-kozelebb-hozta-a-romaniai-esemenyeket-a-new-york-times-olvasoihoz https://maszol.ro/belfold/132595-nem-erte-el-a-40-szazalekot-a-valasztasi-reszvetel-18-orakor	hivatkozas	href	
3	<a data-saferedirecturl=@LINK href=@LINK>	1.0	0.0	1.0	https://maszol.ro/belfold/Iden-is-a-pandemia-a-temaja-a-szerdan-kezdodo-Szociologus-Napoknak	hivatkozas	href	
1	<a font-size:=@STYLE href=@LINK libre= style=@STYLE text-align:=@STYLE>	2.0	0.0	2.0	https://maszol.ro/belfold/114063-unios-tamogatasbol-teszik-lehet-ve-a-szemelyi-iratok-es-a-jogositvany-online-igenyleset	hivatkozas	href	
2	<a hl=en href=@LINK target=@target>	33.0	0.0	33.0	https://maszol.ro/eletmod/90581-kemked-appok-arra-kivancsiak-hogy-mit-nezunk-a-teveben	hivatkozas	href	
1	<a href=@LINK id=@GPLITANUM in_rurl=@LINK style=@STYLE title=@title>	1.0	1.0	1.0	https://maszol.ro/kultura/41257-megszunik-jelenlegi-formajaban-a-kretakor	hivatkozas	href	
3	<a href=@LINK id=@LONG rel=nofollow noopener style=@STYLE target=@target>	2.3333333333333335	0.0	2.3333333333333335	https://maszol.ro/eletmod/Ha-megfeleloen-tarolja-hosszu-ideig-elall-a-felbontott-falfestek https://maszol.ro/eletmod/Kutatas-a-kutyak-biztosabban-azonositjak-a-daganatos-megbetegedest-mint-a-szurovizsgalatok	hivatkozas	href	
1	<a href=@LINK id=@LONG rel=nofollow noopener target=@target title=@title>	5.0	0.0	5.0	https://maszol.ro/eletmod/Teriszonnyal-kuszkodik-A-kutatok-szerint-a-fobia-a-virtualis-valosaggal-kezelheto	hivatkozas	href	
43	<a href=@LINK id=@LONG rel=nofollow noopener target=@target>	1.7209302325581395	0.0	1.7209302325581395	https://maszol.ro/eletmod/Ezeket-a-targyakat-es-elolenyeket-soha-ne-hagyja-az-autojaban https://maszol.ro/eletmod/Tobb-ezer-nyelvet-fenyeget-a-kihalas-vilagszerte-ime-a-legveszelyeztetettebbek https://maszol.ro/eletmod/Mosolygos-kacsa-madarlabu-kutya-egy-edesapa-eletre-keltette-gyermekei-rajzait https://maszol.ro/eletmod/Rosszul-alszik-nehezen-ebred-Igy-tud-reggelente-magahoz-terni https://maszol.ro/eletmod/Mutatjuk-milyen-gyakran-es-hany-fokon-kell-kimosni-a-konyharuhat	hivatkozas	href	
12	<a href=@LINK id=@LONG rel=nofollow target=@target>	1.8333333333333333	0.0	1.8333333333333333	https://maszol.ro/eletmod/98201-igy-lesz-ujra-ropogos-a-megpuhult-zabpehely https://maszol.ro/belfold/42330-templomot-kapnak-az-izlandi-german-neopoganyok https://maszol.ro/eletmod/96770-igy-takaritsa-haztartasi-gepeit https://maszol.ro/belfold/41198-balrol-him-jobbrol-nosteny-pillango-szuletett https://maszol.ro/eletmod/Tobb-ezer-ember-korai-halalat-akadalyozhatta-meg-a-koronavirus	hivatkozas	href	
1	<a href=@LINK id=@LONG rel=noopener style=@STYLE target=@target>	3.0	0.0	3.0	https://maszol.ro/eletmod/Fontos-hogy-az-apak-is-meseljenek-a-gyermekeiknek	hivatkozas	href	
1	<a href=@LINK id=@LONG rel=noopener target=@target title=@title>	2.0	0.0	2.0	https://maszol.ro/eletmod/Mutatjuk-milyen-gyakran-es-hany-fokon-kell-kimosni-a-konyharuhat	hivatkozas	href	
42	<a href=@LINK id=@LONG rel=noopener target=@target>	1.7857142857142858	0.0	1.7857142857142858	https://maszol.ro/eletmod/Kulonbozokeppen-bantalmazzak-tarsaikat-a-lanyok-es-a-fiuk https://maszol.ro/eletmod/Kutatas-a-kutyak-biztosabban-azonositjak-a-daganatos-megbetegedest-mint-a-szurovizsgalatok https://maszol.ro/eletmod/Koffeint-fogyaszt-kismamakent-A-tudosok-szerint-nem-kellene https://maszol.ro/eletmod/Folyton-plussallataval-jatszik-a-gyerek-Ne-aggodjon-nincs-gond-a-kotodesevel https://maszol.ro/eletmod/Ime-nehany-termeszetes-modszer-vercukorszintje-csokkentesehez	hivatkozas	href	
6	<a href=@LINK id=@LONG target=@target>	1.3333333333333333	0.0	1.3333333333333333	https://maszol.ro/belfold/35325-magyar-talalmany-forradalmasitja-a-varosi-kozlekedest https://maszol.ro/eletmod/80465-kina-tultolja-az-internetcenzurat https://maszol.ro/belfold/30754-megoltek-a-vilag-legnagyobb-elefantjat https://maszol.ro/belfold/20683-igy-tudhatod-meg-hogyan-rangsorolja-barataidat-a-facebook https://maszol.ro/belfold/83853-elkaptak-a-svajci-lancf-reszes-tamadot	hivatkozas	href	
2	<a href=@LINK id=@LONG>	4.0	0.0	4.0	https://maszol.ro/kulfold/11421-csecsen-testverpar-kovette-el-a-bostoni-merenyletet https://maszol.ro/belfold/125482-szakember-a-koronavirusrol-genetikai-oka-is-lehet-a-viszonylag-alacsony-romaniai-esetszamnak	hivatkozas	href	
8	<a href=@LINK id=@NUM rel=nofollow>	1.125	0.0	1.125	https://maszol.ro/belfold/108762-az-rmdsz-es-ep-jelolteket-kerdeztuk-a-rangsorolasuk-el-tt-olvasoink-is-szavazhatnak https://maszol.ro/eletmod/102786-lelepleztek-a-google-t-bezar-egy-projektjuk https://maszol.ro/eletmod/92400-hatalmas-kedvezmenyt-tesz-a-n-knek-a-tinder https://maszol.ro/eletmod/92058-leszavazhatova-valhatnak-a-hozzaszolasok-a-facebookon https://maszol.ro/eletmod/100809-nosztalgiazna-probalja-ki-a-windows-95-appot	hivatkozas	href	
6	<a href=@LINK id=@NUM style=@STYLE>	1.5	0.0	1.5	https://maszol.ro/eletmod/91547-felmilliard-dollarnyi-kriptopenzt-loptak-el-hackerek https://maszol.ro/eletmod/91432-javaslat-ugy-kellene-szabalyozni-a-facebookot-mint-a-dohanyipart https://maszol.ro/sport/81516-goler-s-real-egy-betonbiztos-juve-ellen-bl-dont-el-zetes https://maszol.ro/eletmod/90958-jobban-teljesitett-az-embernel-a-mesterseges-intelligencia-szovegertesben https://maszol.ro/belfold/91665-heti-hany-orajuk-legyen-a-kozepiskolasoknak-es-ebb-l-hany-legyen-valaszthato-szavazzon	hivatkozas	href	
20	<a href=@LINK id=@NUM>	2.0	0.0	2.0	https://maszol.ro/gazdasag/94146-meg-nem-tudni-hany-lejjel-fog-dragulni-a-sor-az-asvanyviz-es-a-bef-tt https://maszol.ro/eletmod/98971-itt-a-terv-arra-az-esetre-ha-megtalalnak-a-loch-ness-i-szornyet https://maszol.ro/eletmod/97898-pletykak-szerint-meregdraga-lesz-a-samsung-uj-hajlithato-keszuleke https://maszol.ro/eletmod/104776-jo-es-rossz-hir-is-ahogyan-a-youtube-valtoztat-a-reklamjain https://maszol.ro/eletmod/95952-nem-tetszik-gombot-tesztel-a-facebook	hivatkozas	href	
2	<a href=@LINK name=@ednrefNUM style=@STYLE title=@title>	1.0	0.0	1.0	https://maszol.ro/belfold/60570-kisebbsegben-risziget-egy-antropologus-szemevel	hivatkozas	href	
4	<a href=@LINK name=@ednrefNUM title=@title>	1.0	0.0	1.0	https://maszol.ro/belfold/60570-kisebbsegben-risziget-egy-antropologus-szemevel	hivatkozas	href	
283	<a href=@LINK name=@ftnrefNUM style=@STYLE title=@title>	0.9964664310954063	0.0353356890459364	0.9858657243816255	https://maszol.ro/belfold/94416-kisebbsegben-elveszett-e-a-politika https://maszol.ro/belfold/87423-kisebbsegben-pillantas-a-duna-regiora https://maszol.ro/belfold/79644-kisebbsegben-trivialis-politika-demokratikus-ohaza https://maszol.ro/belfold/58549-kisebbsegben-kepmasok-kultuszok-heroszok https://maszol.ro/belfold/31383-kisebbsegben-varoslet-emlekezet-tuleles	hivatkozas	href	
369	<a href=@LINK name=@ftnrefNUM title=@title>	1.0	0.02981029810298103	0.978319783197832	https://maszol.ro/belfold/69627-kisebbsegben-kis-gesztusok-termeszetm-veszet-oko-avantgard https://maszol.ro/belfold/55477-kisebbsegben-migracionk-avagy-a-tamado-vedekezes-allami-programja https://maszol.ro/belfold/86989-kisebbsegben-allambiztonsag-egyhazi-retorziok-hitbeli-nyugtalansag https://maszol.ro/belfold/24279-kisebbsegben-terido-rejtelmek-es-mindennapok https://maszol.ro/belfold/48558-kisebbsegben-egy-budapesti-muszlim-kozosseg	hivatkozas	href	
624	<a href=@LINK name=@NUM title=@title>	1.0	0.038461538461538464	0.9807692307692307	https://maszol.ro/belfold/86413-kisebbsegben-indulo-a-beretvasban-es-a-royalban https://maszol.ro/belfold/94355-kisbbsegben-magyar-kiralyi-atmenetisegekt-l-az-alaptorvenyig https://maszol.ro/belfold/80279-kisebbsegben-szocio-fuga-apa-ertes-libatop https://maszol.ro/belfold/64129-kisebbsegben-masodik-otthonok-avagy-pihegesneprajz https://maszol.ro/belfold/31825-kisebbsegben-pomakok-a-rodope-muszlim-bolgarai	hivatkozas	href	
30	<a href=@LINK onclick=@LONG>	1.8333333333333333	0.0	1.8333333333333333	https://maszol.ro/eletmod/98180-eddig-ismeretlen-emberszabasu-maradvanyaira-bukkantak-kinaban https://maszol.ro/belfold/39205-fogdaban-a-fougyesz-farkaba-harapott-a-kigyo https://maszol.ro/belfold/13365-ujabb-szekelyzaszlo-botrany-keszul-haromszeken https://maszol.ro/gazdasag/59908-bezar-a-masodik-legnagyobb-hazai-gyogyszergyar https://maszol.ro/belfold/97496-hanyan-vettek-reszt-a-psd-bukaresti-nagygy-lesen	hivatkozas	href	
1	<a href=@LINK rel=nofollow nofollow target=@target>	1.0	0.0	1.0	https://maszol.ro/belfold/43759-ujabb-villamcsoduletre-keszul-a-musai-muszaj	hivatkozas	href	
447	<a href=@LINK rel=nofollow noopener style=@STYLE target=@target>	1.0	0.0	1.0	https://maszol.ro/belfold/Penteken-is-ketezer-alatt-van-az-uj-esetek-szama https://maszol.ro/belfold/A-tesztek-kevesebb-mint-ket-szazaleka-lett-csak-pozitiv https://maszol.ro/belfold/Koronavirus-Romaniaban-5-ezer-alatt-maradt-az-uj-fertozoettek-szama https://maszol.ro/belfold/Haromezernel-kevesebb-uj-eset-van-nott-az-intenziv-osztalyon-kezelt-betegek-szama https://maszol.ro/belfold/5000-fole-ugrott-az-uj-esetek-szama-egyre-tobb-a-sulyos-beteg-a-korhazakban	hivatkozas	href	
1	<a href=@LINK rel=nofollow shape=rect style=@STYLE target=@target>	1.0	0.0	1.0	https://maszol.ro/kultura/22293-bertoti-johanna-kerik-a-versek-hogy-foglalkozzak-veluk	hivatkozas	href	
661	<a href=@LINK rel=nofollow style=@STYLE target=@target>	1.0302571860816945	0.0	1.0302571860816945	https://maszol.ro/belfold/130253-koronavirus-romaniaban-kevesebb-teszttel-is-1000-folott-az-uj-esetek-szama https://maszol.ro/belfold/127010-koronavirus-romaniaban-egyre-kevesebb-az-uj-eset-csokkent-az-aktiv-fert-zottek-szama https://maszol.ro/belfold/136292-koronavirus-romaniaban-6000-alatt-maradt-az-uj-fert-zeses-esetek-szama https://maszol.ro/belfold/129544-koronavirus-romaniaban-ismet-600-fole-n-tt-az-igazolt-uj-fert-zesek-szama https://maszol.ro/belfold/129022-koronavirus-romaniaban-tovabbra-is-300-folott-van-az-uj-fert-zeses-esetek-szama	hivatkozas	href	
1	<a href=@LINK rel=nofollow target=@target title=@title>	1.0	0.0	1.0	https://maszol.ro/belfold/40315-igy-jatsszunk-mobilon-a-pc-s-jatekainkkal	hivatkozas	href	
6	<a href=@LINK rel=nofollow target=@target>	4.333333333333333	0.3333333333333333	3.6666666666666665	https://maszol.ro/belfold/34167-napi-egymillio-kaloz-linket-tavolit-el-a-google https://maszol.ro/belfold/39111-kovethetjuk-mennyire-vagyunk-telefonfuggok https://maszol.ro/kultura/58579-maramarosban-keszult-a-legtobbszor-dijazott-magyar-foto https://maszol.ro/kulfold/7948-egy-het-magyarsagpolitikai-irasaibol-januar-22-29 https://maszol.ro/belfold/34299-imadjak-a-twittert-a-dolgozoi	hivatkozas	href	
12	<a href=@LINK rel=noopener noreferrer target=@target>	2.4166666666666665	0.16666666666666666	1.75	https://maszol.ro/eletmod/A-halott-faknak-is-szerepuk-van-ovjak-az-erdok-egeszseget https://maszol.ro/eletmod/Olaszorszag-reg-feltalalta-a-jarvanybiztos-hoteleket-egyre-felkapottabbak-az-elneptelenedett-falvak https://maszol.ro/eletmod/Mutatjuk-melyik-etel-viditja-fel-es-melyik-szomoritja-el https://maszol.ro/eletmod/Feher-ozbakot-fenykepezett-egy-magyar-fotos https://maszol.ro/eletmod/Egy-magyar-cukrasz-vakcinakat-tarto-csokinyuszikat-keszitett-husvetra	hivatkozas	href	
2	<a href=@LINK rel=noopener style=@STYLE target=@target title=@title>	4.0	0.0	4.0	https://maszol.ro/kulfold/Tortenelmi-felveteleket-kuldott-a-Perseverance-a-Marsrol	hivatkozas	href	
464	<a href=@LINK rel=noopener style=@STYLE target=@target>	3.4030172413793105	0.0	3.4030172413793105	https://maszol.ro/belfold/40-ezerre-csokkent-az-aktiv-fertozottek-szama-kevesebb-a-sulyos-eset-is https://maszol.ro/belfold/Tovabbra-is-3000-nel-kevesebb-uj-eset-van-csokken-az-aktiv-fertozottek-szama https://maszol.ro/belfold/Tovabb-csokkent-az-aktiv-fertozottek-szama https://maszol.ro/belfold/Meghaladta-a-3000-et-az-uj-fertozeses-esetek-szama https://maszol.ro/belfold/Csokkent-az-uj-es-az-aktiv-esetek-szama-de-alig-tobb-mint-tizezer-tesztet-vegeztek	hivatkozas	href	
6	<a href=@LINK rel=noopener target=@target title=@title>	1.3333333333333333	0.0	1.3333333333333333	https://maszol.ro/kulfold/Toebb-mint-900-uj-koronavirus-fertozoettet-regisztraltak-Magyarorszagon https://maszol.ro/kulfold/Koronavirus-meghalt-186-beteg-2584-gyel-nott-a-fertozottek-szama-Magyarorszagon https://maszol.ro/kulfold/Koronavirus-dramaian-megnott-Magyarorszagon-az-uj-fertozottek-szama https://maszol.ro/kulfold/Meghalt-256-beteg-5307-tel-nott-a-fertozottek-szama-Magyarorszagon	hivatkozas	href	
2277	<a href=@LINK rel=noopener target=@target>	1.6447079490557752	0.03645147123407993	1.6003513394817743	https://maszol.ro/kulfold/Vaddisznok-vettek-el-egy-olasz-no-bevasarloszatyrat https://maszol.ro/belfold/Korhaztuz-Bukarestben-megeloztek-egy-nagyobb-tragediat-az-ugyeletes-apolonok https://maszol.ro/kultura/Szinhaz-es-zene-osszeallt-a-nagyvaradi-HolnapUtan-Fesztival-programja https://maszol.ro/gazdasag/300-ezer-dollar-kell-ahhoz-hogy-Romania-leggazdagabb-1-szazalekahoz-tartozzunk https://maszol.ro/eletmod/Mar-latni-a-nyar-legnagyobb-trendjeit-arany-ekszerek-egyszinu-furdoruhak-es-sok-pink-darab-varhato	hivatkozas	href	
26	<a href=@LINK role=button>	2.076923076923077	0.0	2.076923076923077	https://maszol.ro/kultura/132082-kovasz-vecepapir-lazmeres-plakatokon-beszel-a-romaniai-jarvanyhelyzetr-l-benedek-levente-kepz-m-vesz https://maszol.ro/belfold/50657-ide-menekulnek-a-forrosag-el-l-a-marosvasarhelyiek-fotok https://maszol.ro/belfold/Oltasi-kampany-Arafat-szerint-nem-indokolt-a-magyar-nyelvu-tajekoztatas-hiszen-van-angolul https://maszol.ro/kulfold/50470-megvertek-egy-lanyt-szegeden-mert-bevandorlonak-neztek-a-baratjat https://maszol.ro/belfold/135459-osszegy-lt-a-penz-bartha-ciupe-ern-m-tetjere	hivatkozas	href	
1	<a href=@LINK sl-processed=@NUM target=@target>	1.0	0.0	1.0	https://maszol.ro/belfold/19569-plussallatoknak-nyitottak-utazasi-irodat-japanban	hivatkozas	href	
5	<a href=@LINK style=@STYLE target=@target title=@title>	2.2	0.0	2.2	https://maszol.ro/kulfold/48046-egy-het-magyarsagpolitikai-irasaibol-majus-20-27 https://maszol.ro/belfold/54163-azokat-kivanom-szolgalni-kiknek-szolgajuk-nincsen-a-vedteleneket https://maszol.ro/kulfold/55157-egy-het-magyarsagpolitikai-irasaibol-oktober-21-27 https://maszol.ro/kulfold/16027-egy-het-magyarsagpolitikai-irasaibol-julius-31-augusztus-6	hivatkozas	href	
1972	<a href=@LINK style=@STYLE target=@target>	3.3696754563894524	0.2129817444219067	3.3620689655172415	https://maszol.ro/eletmod/66964-ezt-kinalja-romania-az-okostelefonok-piacan-2-resz https://maszol.ro/belfold/88528-megszuletett-cristiano-ronaldo-negyedik-gyermeke https://maszol.ro/belfold/123430-79-re-n-tt-a-koronavirus-fert-zottek-szama-romaniaban https://maszol.ro/belfold/132073-koronavirus-romaniaban-ismet-negativ-csucsot-dontott-az-igazolt-az-uj-fert-zesek-szama https://maszol.ro/belfold/136367-koronavirus-romaniaban-tovabb-csokken-az-uj-fert-zesek-szama-de-a-teszteleseke-is	hivatkozas	href	
36	<a href=@LINK style=@STYLE title=@title>	4.138888888888889	0.027777777777777776	4.138888888888889	https://maszol.ro/belfold/101745-nem-csoda-hogy-kesnek-a-vonatok-a-vasuthalozat-ketharmada-nem-biztonsagos https://maszol.ro/belfold/79355-egyseges-bertorveny-agazatonkent-ismertetjuk-a-fizetesemeleseket https://maszol.ro/belfold/50698-hetven-szazalekkal-n-nenek-a-kozalkalmazotti-fizetesek https://maszol.ro/belfold/90128-megtamadjak-az-alkotmanybirosagon-a-birak-es-ugyeszek-jogallasarol-szolo-torveny-modositasat https://maszol.ro/belfold/63964-a-hirhedt-haromszeki-fogyasztoved-tiltatta-be-az-igazi-csiki-sor-magyar-reklamjait	hivatkozas	href	
1453	<a href=@LINK style=@STYLE>	10.220233998623538	0.5402615278733655	8.110116999311769	https://maszol.ro/kulfold/18184-egy-het-magyarsagpolitikai-irasaibol-szeptember-18-24 https://maszol.ro/belfold/46538-orvosok-a-kisebbseg-tobbsege-4-albert-schweitzer https://maszol.ro/kulfold/33467-egy-het-magyarsagpolitikai-irasaibol-julius-31augusztus-5 https://maszol.ro/kulfold/44204-egy-het-magyarsagpolitikai-irasaibol-marcius-4-10 https://maszol.ro/kulfold/53735-egy-het-magyarsagpolitikai-irasaibol-szeptember-23-29	hivatkozas	href	
1	<a href=@LINK target=@LINK>	1.0	0.0	1.0	https://maszol.ro/belfold/60211-kisebbsegben-vesztesegek-a-velemenyszabadsag-orve-alatt-2	hivatkozas	href	
26	<a href=@LINK target=@target title=@title>	2.1923076923076925	0.0	2.1923076923076925	https://maszol.ro/kulfold/89269-roman-nyelv-hirszolgaltatast-indit-a-magyar-tavirati-iroda https://maszol.ro/kulfold/7037-egy-het-magyarsagpolitikai-irasaibol-januar-3-8 https://maszol.ro/kulfold/10572-ketszazhatvanezerrel-kevesebben-elnek-magyarorszagon https://maszol.ro/kultura/66418-atadtak-a-pet-fi-zenei-dijakat-a-volt-fesztivalon https://maszol.ro/velemeny/66389-agoston-hugo-a-footballsonok	hivatkozas	href	
